17/09/2005	14:30	Hamburger SV	-	Eintracht Frankfurt	1:1 (0:0)	
	14:30	1. FC Köln	-	Bor. Mönchengladbach	2:1 (2:0)	
	14:30	VfL Wolfsburg	-	1. FC Nürnberg	1:1 (1:0)	
	14:30	Bayern München	-	Hannover 96	1:0 (1:0)	
	14:30	1. FSV Mainz 05	-	VfB Stuttgart	1:2 (0:0)	
	14:30	Arminia Bielefeld	-	1. FC Kaiserslautern	0:0 (0:0)	
	14:30	Werder Bremen	-	Borussia Dortmund	3:2 (1:1)	
18/09/2005	16:30	MSV Duisburg	-	Bayer Leverkusen	1:3 (1:2)	
	16:30	FC Schalke 04	-	Hertha BSC	0:0 (0:0)	
1		Bayern München	5	5	0	0	14:3	11	15
2		Werder Bremen	5	4	1	0	16:6	10	13
3		Hamburger SV	5	3	2	0	10:3	7	11
4		FC Schalke 04	5	2	3	0	6:4	2	9
5		1. FC Köln	5	3	0	2	9:8	1	9
6		Hertha BSC	5	2	2	1	7:5	2	8
7		Bayer Leverkusen	5	2	1	2	11:10	1	7
8		1. FC Kaiserslautern	5	2	1	2	10:12	-2	7
9		Hannover 96	5	1	3	1	6:5	1	6
10		VfB Stuttgart	5	1	3	1	7:7	0	6
11		VfL Wolfsburg	5	1	3	1	6:8	-2	6
12		Borussia Dortmund	5	1	2	2	8:9	-1	5
13		Arminia Bielefeld	5	1	2	2	5:8	-3	5
		Bor. Mönchengladbach	5	1	2	2	5:8	-3	5
15		Eintracht Frankfurt	5	1	1	3	3:9	-6	4
16		MSV Duisburg	5	0	2	3	7:12	-5	2
17		1. FC Nürnberg	5	0	2	3	3:8	-5	2
18		1. FSV Mainz 05	5	0	0	5	2:10	-8	0
