28/02/2014	19:30	Hertha BSC	-	SC Freiburg	0:0 (0:0)	
01/03/2014	14:30	Eintracht Braunschweig	-	Bor. Mönchengladbach	1:1 (0:1)	
	14:30	FC Augsburg	-	Hannover 96	1:1 (0:1)	
	14:30	Borussia Dortmund	-	1. FC Nürnberg	3:0 (0:0)	
	14:30	Bayer Leverkusen	-	1. FSV Mainz 05	0:1 (0:1)	
	14:30	Werder Bremen	-	Hamburger SV	1:0 (1:0)	
	17:30	Bayern München	-	FC Schalke 04	5:1 (4:0)	
02/03/2014	14:30	1899 Hoffenheim	-	VfL Wolfsburg	6:2 (4:1)	
	16:30	Eintracht Frankfurt	-	VfB Stuttgart	2:1 (0:1)	
1		Bayern München	23	21	2	0	66:10	56	65
2		Borussia Dortmund	23	14	3	6	54:27	27	45
3		Bayer Leverkusen	23	14	1	8	39:26	13	43
4		FC Schalke 04	23	12	5	6	42:35	7	41
5		VfL Wolfsburg	23	12	3	8	40:32	8	39
6		1. FSV Mainz 05	23	11	4	8	32:35	-3	37
7		Bor. Mönchengladbach	23	10	6	7	40:29	11	36
8		Hertha BSC	23	10	5	8	34:27	7	35
9		FC Augsburg	23	10	5	8	35:33	2	35
10		1899 Hoffenheim	23	7	8	8	52:48	4	29
11		Hannover 96	23	7	4	12	30:42	-12	25
12		Eintracht Frankfurt	23	6	7	10	26:39	-13	25
13		Werder Bremen	23	6	7	10	26:46	-20	25
14		1. FC Nürnberg	23	4	11	8	27:40	-13	23
15		VfB Stuttgart	23	5	4	14	36:49	-13	19
16		Hamburger SV	23	5	4	14	38:52	-14	19
17		SC Freiburg	23	4	7	12	22:44	-22	19
18		Eintracht Braunschweig	23	4	4	15	17:42	-25	16
