25/08/2017	19:30	1. FC Köln	-	Hamburger SV	1:3 (0:2)	
26/08/2017	14:30	Werder Bremen	-	Bayern München	0:2 (0:0)	
	14:30	Eintracht Frankfurt	-	VfL Wolfsburg	0:1 (0:1)	
	14:30	Bayer Leverkusen	-	1899 Hoffenheim	2:2 (1:0)	
	14:30	FC Augsburg	-	Bor. Mönchengladbach	2:2 (1:2)	
	14:30	VfB Stuttgart	-	1. FSV Mainz 05	1:0 (0:0)	
	17:30	Borussia Dortmund	-	Hertha BSC	2:0 (1:0)	
27/08/2017	14:30	RB Leipzig	-	SC Freiburg	4:1 (0:1)	
	17:00	Hannover 96	-	FC Schalke 04	1:0 (0:0)	
1		Borussia Dortmund	2	2	0	0	5:0	5	6
2		Bayern München	2	2	0	0	5:1	4	6
3		Hamburger SV	2	2	0	0	4:1	3	6
4		Hannover 96	2	2	0	0	2:0	2	6
5		1899 Hoffenheim	2	1	1	0	3:2	1	4
		Bor. Mönchengladbach	2	1	1	0	3:2	1	4
7		RB Leipzig	2	1	0	1	4:3	1	3
8		FC Schalke 04	2	1	0	1	2:1	1	3
9		Hertha BSC	2	1	0	1	2:2	0	3
10		VfB Stuttgart	2	1	0	1	1:2	-1	3
11		VfL Wolfsburg	2	1	0	1	1:3	-2	3
12		FC Augsburg	2	0	1	1	2:3	-1	1
13		Eintracht Frankfurt	2	0	1	1	0:1	-1	1
14		Bayer Leverkusen	2	0	1	1	3:5	-2	1
15		SC Freiburg	2	0	1	1	1:4	-3	1
16		1. FSV Mainz 05	2	0	0	2	0:2	-2	0
17		1. FC Köln	2	0	0	2	1:4	-3	0
18		Werder Bremen	2	0	0	2	0:3	-3	0
