23/10/2009	19:30	Bayer Leverkusen	-	Borussia Dortmund	1:1 (0:1)	
24/10/2009	14:30	Bayern München	-	Eintracht Frankfurt	2:1 (0:0)	
	14:30	1899 Hoffenheim	-	1. FC Nürnberg	3:0 (2:0)	
	14:30	Hannover 96	-	VfB Stuttgart	1:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	0:0 (0:0)	
	14:30	1. FSV Mainz 05	-	SC Freiburg	3:0 (1:0)	
25/10/2009	14:30	Hertha BSC	-	VfL Wolfsburg	0:0 (0:0)	
	16:30	FC Schalke 04	-	Hamburger SV	3:3 (0:2)	
	16:30	VfL Bochum	-	Werder Bremen	1:4 (1:2)	
1		Bayer Leverkusen	10	6	4	0	19:6	13	22
2		Hamburger SV	10	6	4	0	23:11	12	22
3		Werder Bremen	10	6	3	1	20:7	13	21
4		FC Schalke 04	10	6	2	2	16:9	7	20
5		Bayern München	10	5	3	2	17:9	8	18
6		1899 Hoffenheim	10	5	2	3	18:9	9	17
7		VfL Wolfsburg	10	5	2	3	18:16	2	17
8		1. FSV Mainz 05	10	5	2	3	15:14	1	17
9		Eintracht Frankfurt	10	3	4	3	11:13	-2	13
10		Borussia Dortmund	10	3	4	3	10:14	-4	13
11		Hannover 96	10	3	3	4	13:12	1	12
12		SC Freiburg	10	3	1	6	14:22	-8	10
13		1. FC Köln	10	2	3	5	6:10	-4	9
14		VfB Stuttgart	10	2	2	6	10:15	-5	8
15		Bor. Mönchengladbach	10	2	2	6	10:18	-8	8
16		1. FC Nürnberg	10	2	2	6	7:15	-8	8
17		VfL Bochum	10	2	2	6	10:21	-11	8
18		Hertha BSC	10	1	1	8	7:23	-16	4
