22/01/2021	19:30	Bor. Mönchengladbach	-	Borussia Dortmund	4:2 (2:2)	
23/01/2021	14:30	1. FSV Mainz 05	-	RB Leipzig	3:2 (2:2)	
	14:30	Bayer Leverkusen	-	VfL Wolfsburg	0:1 (0:1)	
	14:30	Arminia Bielefeld	-	Eintracht Frankfurt	1:5 (1:3)	
	14:30	FC Augsburg	-	1. FC Union Berlin	2:1 (1:1)	
	14:30	SC Freiburg	-	VfB Stuttgart	2:1 (2:1)	
	17:30	Hertha BSC	-	Werder Bremen	1:4 (1:2)	
24/01/2021	14:30	FC Schalke 04	-	Bayern München	0:4 (0:1)	
	17:00	1899 Hoffenheim	-	1. FC Köln	3:0 (2:0)	
1		Bayern München	18	13	3	2	53:25	28	42
2		RB Leipzig	18	10	5	3	31:17	14	35
3		Bayer Leverkusen	18	9	5	4	32:18	14	32
4		VfL Wolfsburg	18	8	8	2	27:19	8	32
5		Bor. Mönchengladbach	18	8	7	3	35:28	7	31
6		Eintracht Frankfurt	18	7	9	2	35:27	8	30
7		Borussia Dortmund	18	9	2	7	35:26	9	29
8		1. FC Union Berlin	18	7	7	4	33:23	10	28
9		SC Freiburg	18	7	6	5	33:29	4	27
10		VfB Stuttgart	18	5	7	6	33:29	4	22
11		1899 Hoffenheim	18	6	4	8	28:30	-2	22
12		FC Augsburg	18	6	4	8	19:27	-8	22
13		Werder Bremen	18	5	6	7	23:26	-3	21
14		Hertha BSC	18	4	5	9	24:32	-8	17
15		Arminia Bielefeld	18	5	2	11	14:29	-15	17
16		1. FC Köln	18	3	6	9	15:31	-16	15
17		1. FSV Mainz 05	18	2	4	12	18:38	-20	10
18		FC Schalke 04	18	1	4	13	14:48	-34	7
