03/12/2021	19:30	1. FC Union Berlin	-	RB Leipzig	2:1 (1:1)	
04/12/2021	14:30	Bayer Leverkusen	-	SpVgg Greuther Fürth	7:1 (3:1)	
	14:30	1899 Hoffenheim	-	Eintracht Frankfurt	3:2 (2:1)	
	14:30	1. FSV Mainz 05	-	VfL Wolfsburg	3:0 (2:0)	
	14:30	FC Augsburg	-	VfL Bochum	2:3 (0:3)	
	14:30	Arminia Bielefeld	-	1. FC Köln	1:1 (0:1)	
	17:30	Borussia Dortmund	-	Bayern München	2:3 (1:2)	
05/12/2021	14:30	VfB Stuttgart	-	Hertha BSC	2:2 (2:1)	
	16:30	Bor. Mönchengladbach	-	SC Freiburg	0:6 (0:6)	
1		Bayern München	14	11	1	2	45:15	30	34
2		Borussia Dortmund	14	10	0	4	35:22	13	30
3		Bayer Leverkusen	14	8	3	3	35:19	16	27
4		SC Freiburg	14	7	4	3	25:13	12	25
5		1899 Hoffenheim	14	7	2	5	30:22	8	23
6		1. FC Union Berlin	14	6	5	3	22:20	2	23
7		1. FSV Mainz 05	14	6	3	5	20:14	6	21
8		VfL Wolfsburg	14	6	2	6	15:20	-5	20
9		1. FC Köln	14	4	7	3	23:23	0	19
10		VfL Bochum	14	6	1	7	15:22	-7	19
11		RB Leipzig	14	5	3	6	25:18	7	18
12		Eintracht Frankfurt	14	4	6	4	18:20	-2	18
13		Bor. Mönchengladbach	14	5	3	6	18:24	-6	18
14		Hertha BSC	14	4	3	7	15:29	-14	15
15		VfB Stuttgart	14	3	5	6	20:25	-5	14
16		FC Augsburg	14	3	4	7	14:25	-11	13
17		Arminia Bielefeld	14	1	7	6	10:20	-10	10
18		SpVgg Greuther Fürth	14	0	1	13	12:46	-34	1
