29/08/2008	19:30	Karlsruher SC	-	1. FC Köln	0:2 (0:0)	
30/08/2008	14:30	FC Schalke 04	-	VfL Bochum	1:0 (1:0)	
	14:30	VfL Wolfsburg	-	Eintracht Frankfurt	2:2 (1:1)	
	14:30	Bayer Leverkusen	-	1899 Hoffenheim	5:2 (3:1)	
	14:30	Energie Cottbus	-	Borussia Dortmund	0:1 (0:1)	
	14:30	Arminia Bielefeld	-	Hamburger SV	2:4 (2:1)	
	14:30	Bor. Mönchengladbach	-	Werder Bremen	3:2 (2:0)	
31/08/2008	16:00	Bayern München	-	Hertha BSC	4:1 (1:0)	
	16:00	VfB Stuttgart	-	Hannover 96	2:0 (2:0)	
1		FC Schalke 04	3	2	1	0	5:1	4	7
2		Hamburger SV	3	2	1	0	8:5	3	7
3		Borussia Dortmund	3	2	1	0	5:3	2	7
4		Bayer Leverkusen	3	2	0	1	9:5	4	6
5		VfB Stuttgart	3	2	0	1	5:3	2	6
6		1899 Hoffenheim	3	2	0	1	6:5	1	6
7		Bayern München	3	1	2	0	7:4	3	5
8		VfL Wolfsburg	3	1	2	0	6:5	1	5
9		1. FC Köln	3	1	1	1	4:3	1	4
10		Hertha BSC	3	1	1	1	4:5	-1	4
11		Bor. Mönchengladbach	3	1	0	2	4:6	-2	3
12		Karlsruher SC	3	1	0	2	2:4	-2	3
13		Werder Bremen	3	0	2	1	5:6	-1	2
14		Arminia Bielefeld	3	0	2	1	5:7	-2	2
15		Eintracht Frankfurt	3	0	2	1	3:5	-2	2
16		VfL Bochum	3	0	1	2	2:4	-2	1
17		Energie Cottbus	3	0	1	2	0:4	-4	1
18		Hannover 96	3	0	1	2	0:5	-5	1
