08/09/2001	14:30	TSV 1860 München	-	1. FC Nürnberg	1:0 (0:0)	
	14:30	VfB Stuttgart	-	Hertha BSC	0:0 (0:0)	
	14:30	Energie Cottbus	-	VfL Wolfsburg	3:3 (2:2)	
	14:30	SC Freiburg	-	Hansa Rostock	1:1 (0:0)	
	14:30	Borussia Dortmund	-	Bayern München	0:2 (0:2)	
	14:30	FC St. Pauli	-	FC Schalke 04	0:2 (0:1)	
	14:30	Bor. Mönchengladbach	-	Bayer Leverkusen	0:1 (0:1)	
09/09/2001	16:30	1. FC Köln	-	Hamburger SV	2:1 (0:1)	
	16:30	1. FC Kaiserslautern	-	Werder Bremen	2:1 (0:1)	
1		1. FC Kaiserslautern	5	5	0	0	14:6	8	15
2		Borussia Dortmund	5	4	0	1	10:2	8	12
3		Bayer Leverkusen	5	3	2	0	10:5	5	11
4		Bayern München	5	3	1	1	8:2	6	10
5		Energie Cottbus	5	3	1	1	10:8	2	10
6		FC Schalke 04	5	2	2	1	8:7	1	8
7		Bor. Mönchengladbach	5	2	1	2	5:4	1	7
8		1. FC Köln	5	2	1	2	5:5	0	7
9		TSV 1860 München	5	2	1	2	5:8	-3	7
10		VfB Stuttgart	5	1	3	1	4:4	0	6
11		SC Freiburg	5	1	2	2	6:7	-1	5
12		Hertha BSC	5	1	2	2	5:6	-1	5
13		Hamburger SV	5	1	1	3	6:7	-1	4
14		Werder Bremen	5	1	1	3	5:10	-5	4
15		Hansa Rostock	5	1	1	3	3:9	-6	4
16		1. FC Nürnberg	5	1	0	4	4:8	-4	3
17		VfL Wolfsburg	5	0	3	2	6:11	-5	3
18		FC St. Pauli	5	0	2	3	1:6	-5	2
