15/10/2010	19:30	1. FC Köln	-	Borussia Dortmund	1:2 (0:1)	
16/10/2010	14:30	Bayern München	-	Hannover 96	3:0 (1:0)	
	14:30	FC Schalke 04	-	VfB Stuttgart	2:2 (1:1)	
	14:30	Werder Bremen	-	SC Freiburg	2:1 (1:0)	
	14:30	1. FSV Mainz 05	-	Hamburger SV	0:1 (0:0)	
	14:30	FC St. Pauli	-	1. FC Nürnberg	3:2 (1:0)	
	17:30	VfL Wolfsburg	-	Bayer Leverkusen	2:3 (1:0)	
17/10/2010	14:30	1. FC Kaiserslautern	-	Eintracht Frankfurt	0:3 (0:1)	
	16:30	1899 Hoffenheim	-	Bor. Mönchengladbach	3:2 (0:1)	
1		Borussia Dortmund	8	7	0	1	20:6	14	21
2		1. FSV Mainz 05	8	7	0	1	18:8	10	21
3		Bayer Leverkusen	8	4	3	1	18:14	4	15
4		1899 Hoffenheim	8	4	2	2	16:12	4	14
5		Hamburger SV	8	4	2	2	13:11	2	14
6		FC St. Pauli	8	4	1	3	11:10	1	13
7		Hannover 96	8	4	1	3	11:11	0	13
8		Eintracht Frankfurt	8	4	0	4	14:9	5	12
9		SC Freiburg	8	4	0	4	12:13	-1	12
10		Bayern München	8	3	2	3	8:8	0	11
11		Werder Bremen	8	3	2	3	13:17	-4	11
12		VfL Wolfsburg	8	3	1	4	14:14	0	10
13		1. FC Nürnberg	8	2	3	3	9:11	-2	9
14		1. FC Kaiserslautern	8	2	1	5	9:16	-7	7
15		Bor. Mönchengladbach	8	1	3	4	13:23	-10	6
16		FC Schalke 04	8	1	2	5	10:16	-6	5
17		1. FC Köln	8	1	2	5	8:15	-7	5
18		VfB Stuttgart	8	1	1	6	14:17	-3	4
