14/12/2007	19:30	Energie Cottbus	-	Hannover 96	5:1 (3:0)	
15/12/2007	14:30	FC Schalke 04	-	1. FC Nürnberg	2:1 (2:0)	
	14:30	Werder Bremen	-	Bayer Leverkusen	5:2 (1:1)	
	14:30	Hertha BSC	-	Bayern München	0:0 (0:0)	
	14:30	Arminia Bielefeld	-	VfB Stuttgart	2:0 (0:0)	
	14:30	VfL Wolfsburg	-	Borussia Dortmund	4:0 (2:0)	
	14:30	Karlsruher SC	-	Hamburger SV	1:1 (0:0)	
16/12/2007	16:00	Hansa Rostock	-	VfL Bochum	2:0 (2:0)	
	16:00	MSV Duisburg	-	Eintracht Frankfurt	0:1 (0:1)	
1		Bayern München	17	10	6	1	31:8	23	36
2		Werder Bremen	17	11	3	3	42:24	18	36
3		Hamburger SV	17	9	5	3	24:13	11	32
4		Bayer Leverkusen	17	9	3	5	32:16	16	30
5		FC Schalke 04	17	7	8	2	26:17	9	29
6		Karlsruher SC	17	8	4	5	19:21	-2	28
7		Hannover 96	17	8	3	6	27:28	-1	27
8		VfB Stuttgart	17	8	1	8	24:25	-1	25
9		Eintracht Frankfurt	17	5	8	4	19:23	-4	23
10		Borussia Dortmund	17	6	3	8	26:30	-4	21
11		VfL Wolfsburg	17	5	5	7	30:30	0	20
12		Hertha BSC	17	6	2	9	19:24	-5	20
13		VfL Bochum	17	5	4	8	25:27	-2	19
14		Arminia Bielefeld	17	5	3	9	19:38	-19	18
15		Hansa Rostock	17	5	2	10	16:26	-10	17
16		1. FC Nürnberg	17	4	3	10	21:28	-7	15
17		Energie Cottbus	17	3	6	8	17:27	-10	15
18		MSV Duisburg	17	4	1	12	14:26	-12	13
