23/10/2015	19:30	1899 Hoffenheim	-	Hamburger SV	0:1 (0:0)	
24/10/2015	14:30	Bayern München	-	1. FC Köln	4:0 (2:0)	
	14:30	Bayer Leverkusen	-	VfB Stuttgart	4:3 (0:0)	
	14:30	Hannover 96	-	Eintracht Frankfurt	1:2 (0:0)	
	14:30	1. FSV Mainz 05	-	Werder Bremen	1:3 (0:3)	
	14:30	SV Darmstadt 98	-	VfL Wolfsburg	0:1 (0:0)	
	17:30	FC Ingolstadt 04	-	Hertha BSC	0:1 (0:1)	
25/10/2015	14:30	Borussia Dortmund	-	FC Augsburg	5:1 (3:0)	
	16:30	Bor. Mönchengladbach	-	FC Schalke 04	3:1 (1:1)	
1		Bayern München	10	10	0	0	33:4	29	30
2		Borussia Dortmund	10	7	2	1	29:12	17	23
3		FC Schalke 04	10	6	1	3	13:12	1	19
4		VfL Wolfsburg	10	5	3	2	15:12	3	18
5		Hertha BSC	10	5	2	3	13:10	3	17
6		Bayer Leverkusen	10	5	2	3	12:12	0	17
7		Bor. Mönchengladbach	10	5	0	5	19:17	2	15
8		FC Ingolstadt 04	10	4	2	4	6:8	-2	14
9		1. FC Köln	10	4	2	4	13:17	-4	14
10		Hamburger SV	10	4	2	4	9:13	-4	14
11		SV Darmstadt 98	10	3	4	3	12:13	-1	13
12		Eintracht Frankfurt	10	3	3	4	16:17	-1	12
13		1. FSV Mainz 05	10	4	0	6	13:16	-3	12
14		Werder Bremen	10	3	1	6	10:15	-5	10
15		Hannover 96	10	2	2	6	9:18	-9	8
16		VfB Stuttgart	10	2	1	7	15:23	-8	7
17		1899 Hoffenheim	10	1	3	6	12:19	-7	6
18		FC Augsburg	10	1	2	7	9:20	-11	5
