28/04/2012	14:30	1. FC Kaiserslautern	-	Borussia Dortmund	2:5 (1:3)	
	14:30	VfL Wolfsburg	-	Werder Bremen	3:1 (1:1)	
	14:30	Bayer Leverkusen	-	Hannover 96	1:0 (0:0)	
	14:30	Hamburger SV	-	1. FSV Mainz 05	0:0 (0:0)	
	14:30	1899 Hoffenheim	-	1. FC Nürnberg	2:3 (1:2)	
	14:30	Bayern München	-	VfB Stuttgart	2:0 (1:0)	
	14:30	SC Freiburg	-	1. FC Köln	4:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	FC Augsburg	0:0 (0:0)	
	14:30	FC Schalke 04	-	Hertha BSC	4:0 (1:0)	
1		Borussia Dortmund	33	24	6	3	76:25	51	78
2		Bayern München	33	22	4	7	73:21	52	70
3		FC Schalke 04	33	19	4	10	71:42	29	61
4		Bor. Mönchengladbach	33	16	9	8	46:24	22	57
5		Bayer Leverkusen	33	14	9	10	48:43	5	51
6		VfB Stuttgart	33	14	8	11	60:44	16	50
7		Hannover 96	33	11	12	10	39:44	-5	45
8		VfL Wolfsburg	33	13	5	15	45:57	-12	44
9		Werder Bremen	33	11	9	13	47:55	-8	42
10		1. FC Nürnberg	33	12	6	15	37:45	-8	42
11		1899 Hoffenheim	33	10	11	12	40:44	-4	41
12		SC Freiburg	33	10	10	13	45:57	-12	40
13		1. FSV Mainz 05	33	9	12	12	47:48	-1	39
14		Hamburger SV	33	8	12	13	35:56	-21	36
15		FC Augsburg	33	7	14	12	35:49	-14	35
16		1. FC Köln	33	8	6	19	38:71	-33	30
17		Hertha BSC	33	6	10	17	35:63	-28	28
18		1. FC Kaiserslautern	33	4	11	18	23:52	-29	23
