29/03/2019	19:30	1899 Hoffenheim	-	Bayer Leverkusen	4:1 (1:1)	
30/03/2019	14:30	SC Freiburg	-	Bayern München	1:1 (1:1)	
	14:30	Fortuna Düsseldorf	-	Bor. Mönchengladbach	3:1 (3:0)	
	14:30	1. FC Nürnberg	-	FC Augsburg	3:0 (0:0)	
	14:30	Werder Bremen	-	1. FSV Mainz 05	3:1 (2:0)	
	14:30	Borussia Dortmund	-	VfL Wolfsburg	2:0 (0:0)	
	17:30	RB Leipzig	-	Hertha BSC	5:0 (2:0)	
31/03/2019	14:30	Hannover 96	-	FC Schalke 04	0:1 (0:1)	
	17:00	Eintracht Frankfurt	-	VfB Stuttgart	3:0 (1:0)	
1		Borussia Dortmund	27	19	6	2	66:30	36	63
2		Bayern München	27	19	4	4	69:28	41	61
3		RB Leipzig	27	15	7	5	49:20	29	52
4		Eintracht Frankfurt	27	14	7	6	54:30	24	49
5		Bor. Mönchengladbach	27	14	5	8	46:34	12	47
6		Werder Bremen	27	11	9	7	49:39	10	42
7		Bayer Leverkusen	27	13	3	11	48:44	4	42
8		VfL Wolfsburg	27	12	6	9	44:41	3	42
9		1899 Hoffenheim	27	10	11	6	54:39	15	41
10		Hertha BSC	27	9	8	10	40:44	-4	35
11		Fortuna Düsseldorf	27	10	4	13	36:51	-15	34
12		SC Freiburg	27	7	11	9	38:43	-5	32
13		1. FSV Mainz 05	27	8	6	13	28:48	-20	30
14		FC Schalke 04	27	7	5	15	28:44	-16	26
15		FC Augsburg	27	6	7	14	37:50	-13	25
16		VfB Stuttgart	27	5	5	17	26:59	-33	20
17		1. FC Nürnberg	27	3	7	17	22:52	-30	16
18		Hannover 96	27	3	5	19	24:62	-38	14
