12/09/2014	19:30	Bayer Leverkusen	-	Werder Bremen	3:3 (1:1)	
13/09/2014	14:30	Bayern München	-	VfB Stuttgart	2:0 (1:0)	
	14:30	Borussia Dortmund	-	SC Freiburg	3:1 (2:0)	
	14:30	1899 Hoffenheim	-	VfL Wolfsburg	1:1 (0:0)	
	14:30	Hertha BSC	-	1. FSV Mainz 05	1:3 (0:1)	
	14:30	SC Paderborn 07	-	1. FC Köln	0:0 (0:0)	
	17:30	Bor. Mönchengladbach	-	FC Schalke 04	4:1 (1:0)	
14/09/2014	14:30	Eintracht Frankfurt	-	FC Augsburg	0:1 (0:0)	
	16:30	Hannover 96	-	Hamburger SV	2:0 (2:0)	
1		Bayer Leverkusen	3	2	1	0	9:5	4	7
2		Bayern München	3	2	1	0	5:2	3	7
3		Hannover 96	3	2	1	0	4:1	3	7
4		Borussia Dortmund	3	2	0	1	6:5	1	6
5		Bor. Mönchengladbach	3	1	2	0	5:2	3	5
		SC Paderborn 07	3	1	2	0	5:2	3	5
7		1. FSV Mainz 05	3	1	2	0	5:3	2	5
8		1899 Hoffenheim	3	1	2	0	4:2	2	5
9		1. FC Köln	3	1	2	0	2:0	2	5
10		Eintracht Frankfurt	3	1	1	1	3:3	0	4
11		Werder Bremen	3	0	3	0	6:6	0	3
12		FC Augsburg	3	1	0	2	3:5	-2	3
13		VfL Wolfsburg	3	0	2	1	4:5	-1	2
14		SC Freiburg	3	0	1	2	1:4	-3	1
15		Hertha BSC	3	0	1	2	5:9	-4	1
16		FC Schalke 04	3	0	1	2	3:7	-4	1
17		VfB Stuttgart	3	0	1	2	1:5	-4	1
18		Hamburger SV	3	0	1	2	0:5	-5	1
