13/09/2003	14:30	VfL Wolfsburg	-	Bayern München	3:2 (1:0)	
	14:30	Hertha BSC	-	Hannover 96	2:3 (2:1)	
	14:30	Hansa Rostock	-	VfL Bochum	0:2 (0:0)	
	14:30	Bayer Leverkusen	-	Hamburger SV	1:0 (1:0)	
	14:30	TSV 1860 München	-	1. FC Köln	2:1 (1:0)	
	14:30	Borussia Dortmund	-	Werder Bremen	2:1 (1:1)	
	14:30	FC Schalke 04	-	VfB Stuttgart	0:0 (0:0)	
14/09/2003	16:30	1. FC Kaiserslautern	-	SC Freiburg	2:2 (2:2)	
	16:30	Bor. Mönchengladbach	-	Eintracht Frankfurt	0:2 (0:1)	
1		Bayer Leverkusen	5	4	0	1	11:3	8	12
2		VfB Stuttgart	5	3	2	0	5:0	5	11
3		Borussia Dortmund	5	3	1	1	11:5	6	10
4		Werder Bremen	5	3	1	1	10:4	6	10
5		Bayern München	5	3	1	1	12:7	5	10
6		TSV 1860 München	5	3	1	1	6:5	1	10
7		VfL Wolfsburg	5	3	0	2	11:10	1	9
8		Hannover 96	5	2	2	1	12:12	0	8
9		VfL Bochum	5	2	1	2	6:6	0	7
10		SC Freiburg	5	1	3	1	9:9	0	6
11		FC Schalke 04	5	1	3	1	6:8	-2	6
12		Hansa Rostock	5	1	2	2	8:9	-1	5
13		Eintracht Frankfurt	5	1	1	3	4:8	-4	4
14		Bor. Mönchengladbach	5	1	1	3	3:8	-5	4
15		1. FC Köln	5	1	0	4	4:7	-3	3
16		Hertha BSC	5	0	3	2	2:6	-4	3
17		1. FC Kaiserslautern	5	1	1	3	4:7	-3	1
18		Hamburger SV	5	0	1	4	2:12	-10	1
