08/12/2006	19:30	Bayer Leverkusen	-	Hertha BSC	2:1 (1:1)	
09/12/2006	14:30	Bayern München	-	Energie Cottbus	2:1 (1:0)	
	14:30	Hamburger SV	-	1. FC Nürnberg	0:0 (0:0)	
	14:30	VfB Stuttgart	-	VfL Bochum	1:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FSV Mainz 05	1:1 (1:0)	
	14:30	Hannover 96	-	Arminia Bielefeld	1:1 (0:0)	
	14:30	Eintracht Frankfurt	-	Werder Bremen	2:6 (1:3)	
10/12/2006	16:00	FC Schalke 04	-	Borussia Dortmund	3:1 (2:0)	
	16:00	VfL Wolfsburg	-	Alemannia Aachen	1:2 (0:0)	
1		Werder Bremen	16	10	3	3	45:21	24	33
2		FC Schalke 04	16	10	3	3	28:17	11	33
3		VfB Stuttgart	16	9	4	3	28:19	9	31
4		Bayern München	16	9	3	4	26:19	7	30
5		Hertha BSC	16	6	6	4	27:24	3	24
6		Arminia Bielefeld	16	5	7	4	23:18	5	22
7		Bayer Leverkusen	16	6	4	6	26:23	3	22
8		Borussia Dortmund	16	5	7	4	20:19	1	22
9		1. FC Nürnberg	16	3	11	2	18:15	3	20
10		Eintracht Frankfurt	16	4	8	4	22:27	-5	20
11		Hannover 96	16	5	5	6	15:23	-8	20
12		VfL Wolfsburg	16	4	7	5	11:14	-3	19
13		Alemannia Aachen	16	5	3	8	25:30	-5	18
14		Energie Cottbus	16	4	4	8	18:24	-6	16
15		Bor. Mönchengladbach	16	4	3	9	13:21	-8	15
16		VfL Bochum	16	4	3	9	20:30	-10	15
17		Hamburger SV	16	1	9	6	13:19	-6	12
18		1. FSV Mainz 05	16	1	8	7	11:26	-15	11
