12/05/2018	14:30	1899 Hoffenheim	-	Borussia Dortmund	3:1 (1:0)	
	14:30	Hertha BSC	-	RB Leipzig	2:6 (1:3)	
	14:30	VfL Wolfsburg	-	1. FC Köln	4:1 (1:1)	
	14:30	1. FSV Mainz 05	-	Werder Bremen	1:2 (1:1)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	2:1 (1:1)	
	14:30	FC Schalke 04	-	Eintracht Frankfurt	1:0 (1:0)	
	14:30	SC Freiburg	-	FC Augsburg	2:0 (0:0)	
	14:30	Bayer Leverkusen	-	Hannover 96	3:2 (2:0)	
	14:30	Bayern München	-	VfB Stuttgart	1:4 (1:2)	
1		Bayern München	34	27	3	4	92:28	64	84
2		FC Schalke 04	34	18	9	7	53:37	16	63
3		1899 Hoffenheim	34	15	10	9	66:48	18	55
4		Borussia Dortmund	34	15	10	9	64:47	17	55
5		Bayer Leverkusen	34	15	10	9	58:44	14	55
6		RB Leipzig	34	15	8	11	57:53	4	53
7		VfB Stuttgart	34	15	6	13	36:36	0	51
8		Eintracht Frankfurt	34	14	7	13	45:45	0	49
9		Bor. Mönchengladbach	34	13	8	13	47:52	-5	47
10		Hertha BSC	34	10	13	11	43:46	-3	43
11		Werder Bremen	34	10	12	12	37:40	-3	42
12		FC Augsburg	34	10	11	13	43:46	-3	41
13		Hannover 96	34	10	9	15	44:54	-10	39
14		1. FSV Mainz 05	34	9	9	16	38:52	-14	36
15		SC Freiburg	34	8	12	14	32:56	-24	36
16		VfL Wolfsburg	34	6	15	13	36:48	-12	33
17		Hamburger SV	34	8	7	19	29:53	-24	31
18		1. FC Köln	34	5	7	22	35:70	-35	22
