29/09/2017	19:30	FC Schalke 04	-	Bayer Leverkusen	1:1 (1:0)	
30/09/2017	14:30	Eintracht Frankfurt	-	VfB Stuttgart	2:1 (1:0)	
	14:30	FC Augsburg	-	Borussia Dortmund	1:2 (1:2)	
	14:30	VfL Wolfsburg	-	1. FSV Mainz 05	1:1 (0:0)	
	14:40	Bor. Mönchengladbach	-	Hannover 96	2:1 (0:0)	
	17:30	Hamburger SV	-	Werder Bremen	0:0 (0:0)	
01/10/2017	12:30	SC Freiburg	-	1899 Hoffenheim	3:2 (2:1)	
	14:30	Hertha BSC	-	Bayern München	2:2 (0:1)	
	17:00	1. FC Köln	-	RB Leipzig	1:2 (0:1)	
1		Borussia Dortmund	7	6	1	0	21:2	19	19
2		Bayern München	7	4	2	1	16:7	9	14
3		1899 Hoffenheim	7	4	2	1	13:8	5	14
4		RB Leipzig	7	4	1	2	12:8	4	13
5		Hannover 96	7	3	3	1	7:4	3	12
6		FC Augsburg	7	3	2	2	9:6	3	11
7		Bor. Mönchengladbach	7	3	2	2	10:12	-2	11
8		Eintracht Frankfurt	7	3	1	3	6:6	0	10
9		FC Schalke 04	7	3	1	3	8:9	-1	10
10		Hertha BSC	7	2	3	2	8:8	0	9
11		Bayer Leverkusen	7	2	2	3	13:11	2	8
12		VfL Wolfsburg	7	1	4	2	6:9	-3	7
13		1. FSV Mainz 05	7	2	1	4	7:11	-4	7
14		VfB Stuttgart	7	2	1	4	4:9	-5	7
15		SC Freiburg	7	1	4	2	5:11	-6	7
16		Hamburger SV	7	2	1	4	4:11	-7	7
17		Werder Bremen	7	0	4	3	3:7	-4	4
18		1. FC Köln	7	0	1	6	2:15	-13	1
