20/06/2020	14:30	RB Leipzig	-	Borussia Dortmund	0:2 (0:1)	
	14:30	Hertha BSC	-	Bayer Leverkusen	2:0 (1:0)	
	14:30	SC Paderborn 07	-	Bor. Mönchengladbach	1:3 (0:1)	
	14:30	FC Schalke 04	-	VfL Wolfsburg	1:4 (0:1)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	1:1 (1:0)	
	14:30	1. FSV Mainz 05	-	Werder Bremen	3:1 (2:0)	
	14:30	Bayern München	-	SC Freiburg	3:1 (3:1)	
	14:30	Fortuna Düsseldorf	-	FC Augsburg	1:1 (1:1)	
	14:30	1899 Hoffenheim	-	1. FC Union Berlin	4:0 (3:0)	
1		Bayern München	33	25	4	4	96:32	64	79
2		Borussia Dortmund	33	21	6	6	84:37	47	69
3		RB Leipzig	33	17	12	4	79:36	43	63
4		Bor. Mönchengladbach	33	19	5	9	64:39	25	62
5		Bayer Leverkusen	33	18	6	9	60:44	16	60
6		VfL Wolfsburg	33	13	10	10	48:42	6	49
7		1899 Hoffenheim	33	14	7	12	49:53	-4	49
8		SC Freiburg	33	12	9	12	44:47	-3	45
9		Eintracht Frankfurt	33	12	6	15	56:58	-2	42
10		Hertha BSC	33	11	8	14	47:57	-10	41
11		FC Schalke 04	33	9	12	12	38:54	-16	39
12		1. FC Union Berlin	33	11	5	17	38:58	-20	38
13		1. FSV Mainz 05	33	11	4	18	44:64	-20	37
14		1. FC Köln	33	10	6	17	50:63	-13	36
15		FC Augsburg	33	9	9	15	44:61	-17	36
16		Fortuna Düsseldorf	33	6	12	15	36:64	-28	30
17		Werder Bremen	33	7	7	19	36:68	-32	28
18		SC Paderborn 07	33	4	8	21	35:71	-36	20
